label ,stack_size             ,nop_ratio            ,leaveq_ratio          ,mov_ratio           ,add_ratio            ,inc_add_ratio           ,shr_div_ratio
icc   ,169.6                  ,0.22635135135135134  , 0.0                  ,0.2701161132613567  ,0.2991783798465404   , 29.0                   , 10.1
icc   ,192.33333333333334     ,0.2281303602058319   , 0.0                  ,0.2527550100003922  ,0.3429938428957998   , 20.8                   , 16.75
icc   ,200.36363636363637     ,0.23707664884135474  , 0.0                  ,0.24968100432187693 ,0.35904507100226385  , 16.4                   , 32.0
icc   ,160.54545454545453     ,0.18940248027057496  , 0.0                  ,0.3090373493324685  ,0.24428409275174315  , 23.4                   ,  6.5
icc   ,198.9090909090909      ,0.2329246935201401   , 0.0                  ,0.2505171784367014  ,0.35411511783555755  , 17.4                   , 34.5
icc   ,228.44444444444446     ,0.18941176470588236  , 0.0                  ,0.3044633518952992  ,0.2586143539587868   , 23.2                   ,  5.230769230769231
icc   ,200.36363636363637     ,0.23665480427046262  , 0.0                  ,0.24957813721858665 ,0.3590155163188871   , 16.4                   , 32.0
icc   ,5428.8                 ,0.23374340949033393  , 0.0                  ,0.2521590321168464  ,0.34771361483662994  , 17.2                   , 52.0
icc   ,187.52941176470588     ,0.2282793867120954   , 0.0                  ,0.279061873167721   ,0.27603764851103224  , 47.6                   , 15.0
icc   ,284.2352941176471      ,0.22749590834697217  , 0.0                  ,0.2698252007828845  ,0.2992846055206857   , 30.8                   , 42.0
icc   ,162.04651162790697     ,0.1904218928164196   , 0.0                  ,0.30724962033410597 ,0.24141422215117364  , 25.8                   ,  4.681818181818182
icc   ,205.51724137931035     ,0.22596964586846544  , 0.0                  ,0.26032590621882273 ,0.3077153308945793   , 25.6                   , 87.0
icc   ,1144.0                 ,0.19386503067484662  , 0.0                  ,0.3003834023869891  ,0.2786778801558345   , 24.0                   ,  5.2631578947368425
icc   ,189.33333333333334     ,0.2345679012345679   , 0.0                  ,0.26199504720631484 ,0.33783470051075687  , 26.8                   , 33.0
icc   ,173.6551724137931      ,0.17468619246861924  , 0.0                  ,0.3111731243962649  ,0.20394976923902544  , 43.6                   ,  4.255813953488372
icc   ,194.7826086956522      ,0.23426573426573427  , 0.0                  ,0.25531666277167564 ,0.34003271792474876  , 26.2                   , 33.5
icc   ,199.65217391304347     ,0.23801065719360567  , 0.0                  ,0.25170454545454546 ,0.35397727272727275  , 16.6                   , 32.0
icc   ,267.73333333333335     ,0.22259136212624583  , 0.0                  ,0.2722332968940904  ,0.28863095620860396  , 43.6                   , 58.5
icc   ,866.24                 ,0.23168654173764908  , 0.0                  ,0.2581031963128115  ,0.32963615243376926  , 21.0                   , 20.25
icc   ,240.53333333333333     ,0.22857142857142856  , 0.0                  ,0.2637118762285207  ,0.28726776995751696  , 38.2                   , 45.5
icc   ,312.655737704918       ,0.20987654320987653  , 0.0                  ,0.2884892086330935  ,0.2550359712230216   , 44.6                   ,  6.333333333333333
icc   ,200.0                  ,0.23623445825932504  , 0.0                  ,0.25016414970453055 ,0.3578053184504268   , 16.4                   , 32.0
icc   ,221.12                 ,0.2339688041594454   , 0.0                  ,0.2517218568815907  ,0.3411416786645395   , 17.8                   , 34.0
icc   ,199.65217391304347     ,0.23498233215547704  , 0.0                  ,0.2506854360191513  ,0.3567541023857266   , 16.4                   , 32.0
icc   ,346.2                  ,0.20970266040688576  , 0.0                  ,0.28517604606118496 ,0.24527050332988404  , 43.8                   , 50.5
icc   ,200.0                  ,0.23581560283687944  , 0.0                  ,0.25043947508278486 ,0.356690241609092    , 17.2                   , 33.0
icc   ,200.59259259259258     ,0.23448275862068965  , 0.0                  ,0.2526292564536295  ,0.32749871295138633  , 25.4                   , 38.5
icc   ,199.27272727272728     ,0.23623445825932504  , 0.0                  ,0.2506177340300563  ,0.35399197958439665  , 19.4                   , 32.0
icc   ,266.4788732394366      ,0.17262512768130744  , 0.0                  ,0.3181435754955096  ,0.18871431646089729  , 79.2                   ,  6.03030303030303
icc   ,512.1818181818181      ,0.19156214367160776  , 0.0                  ,0.3068256041802743  ,0.24640757674722405  , 23.0                   ,  6.428571428571429
icc   ,255.86206896551724     ,0.18229166666666666  , 0.0                  ,0.2879876796714579  ,0.23470225872689937  , 28.8                   ,  5.0
icc   ,199.27272727272728     ,0.23539823008849559  , 0.0                  ,0.24993856990744534 ,0.35690883774264887  , 16.6                   , 32.0
icc   ,253.79310344827587     ,0.1951219512195122   , 0.0                  ,0.30517756852664224 ,0.25454748665791166  , 32.6                   , 61.0
icc   ,230.06896551724137     ,0.22998296422487224  , 0.0                  ,0.26163888266726393 ,0.30537868364636994  , 25.6                   ,102.5
icc   ,262.2                  ,0.21384615384615385  , 0.0                  ,0.27179331460816314 ,0.23558288418229206  , 60.6                   ,117.5
icc   ,185.6                  ,0.23601398601398602  , 0.0                  ,0.25075944752723883 ,0.353679776418648    , 16.8                   , 32.0
icc   ,195.33333333333334     ,0.23716814159292035  , 0.0                  ,0.2557121462309435  ,0.33539418609116395  , 17.6                   , 17.5
icc   ,772.7213114754098      ,0.16585365853658537  , 0.0                  ,0.30901916572717025 ,0.18100338218714768  , 82.2                   ,  4.581818181818182
icc   ,185.66666666666666     ,0.23130434782608697  , 0.0                  ,0.25233156456021866 ,0.3509406657018813   , 18.4                   , 35.0
icc   ,199.33333333333334     ,0.2326388888888889   , 0.0                  ,0.2525167785234899  ,0.3485538510706296   , 16.8                   , 33.0
icc   ,176.92307692307693     ,0.2326388888888889   , 0.0                  ,0.2558139534883721  ,0.331717294144383    , 18.6                   ,  8.0
icc   ,190.15384615384616     ,0.2329246935201401   , 0.0                  ,0.25832966387788053 ,0.3230588580654631   , 27.4                   , 49.5
icc   ,181.93548387096774     ,0.23168654173764908  , 0.0                  ,0.2586519080318404  ,0.3043968432919955   , 29.6                   , 46.5
icc   ,184.32                 ,0.23374340949033393  , 0.0                  ,0.2518950668730404  ,0.34666825415724095  , 17.4                   ,  7.0
icc   ,193.33333333333334     ,0.23374340949033393  , 0.0                  ,0.25175106674180825 ,0.3514612350052331   , 19.4                   , 35.5
icc   ,208.34782608695653     ,0.2329246935201401   , 0.0                  ,0.25118840120424657 ,0.3459039771826969   , 18.2                   , 35.0
icc   ,187.84                 ,0.19899874843554444  , 0.0                  ,0.30203078515069204 ,0.2881257275902212   , 17.6                   , 23.333333333333332
icc   ,187.07692307692307     ,0.2326388888888889   , 0.0                  ,0.25654039932823286 ,0.32715058779623063  , 19.2                   ,  8.6
icc   ,216.72727272727272     ,0.23835125448028674  , 0.0                  ,0.25070181862565605 ,0.3547337157736279   , 18.2                   , 32.0
icc   ,190.33333333333334     ,0.23426573426573427  , 0.0                  ,0.2539021447199408  ,0.3401580319956405   , 18.8                   ,  7.1
icc   ,178.85714285714286     ,0.22277227722772278  , 0.0                  ,0.2546052880432727  ,0.335174187691493    , 18.4                   , 15.666666666666666
icc   ,236.28985507246378     ,0.16471734892787523  , 0.0                  ,0.31628938449307503 ,0.19567764341604252  , 29.6                   ,  4.620689655172414
icc   ,163.04761904761904     ,0.18949771689497716  , 0.0                  ,0.30716309186564145 ,0.24432753271280183  , 25.6                   ,  4.5
icc   ,275.6923076923077      ,0.2309027777777778   , 0.0                  ,0.2544783578073345  ,0.33735680787268396  , 30.2                   , 41.5
icc   ,196.8695652173913      ,0.23633156966490299  , 0.0                  ,0.25143822665647503 ,0.3509675342961741   , 18.8                   , 32.5
icc   ,166.6206896551724      ,0.22504230118443316  , 0.0                  ,0.26241712656024296 ,0.3250490758916997   , 21.8                   ,  7.6
icc   ,169.5483870967742      ,0.18947368421052632  , 0.0                  ,0.3000370530476132  ,0.27638485765454207  , 22.2                   ,  5.466666666666667
icc   ,1017.1034482758621     ,0.2301038062283737   , 0.0                  ,0.264718756839571   ,0.32063908951630554  , 21.8                   ,  5.923076923076923
icc   ,334.46153846153845     ,0.22750424448217318  , 0.0                  ,0.26817184514119896 ,0.31261943520418994  , 28.4                   , 41.5
icc   ,194.15384615384616     ,0.22635135135135134  , 0.0                  ,0.26399887375497133 ,0.3104564811881885   , 29.0                   ,  8.2
icc   ,180.0                  ,0.2301038062283737   , 0.0                  ,0.26436698833357336 ,0.3191703874405876   , 31.0                   , 10.8
icc   ,179.84                 ,0.19824341279799249  , 0.0                  ,0.299430245808237   ,0.2898583753866189   , 19.8                   ,  7.2
icc   ,280.11267605633805     ,0.17610837438423646  , 0.0                  ,0.2930690374671142  ,0.2106050984305543   , 41.8                   ,  4.285714285714286
icc   ,166.4                  ,0.1775599128540305   , 0.0                  ,0.30385226587758235 ,0.25056167461230755  , 26.2                   ,  6.0
icc   ,813.0612244897959      ,0.19086651053864168  , 0.0                  ,0.3247519270899876  ,0.19969336910693752  , 59.2                   ,  5.833333333333333
icc   ,325.2413793103448      ,0.22203947368421054  , 0.0                  ,0.2714800721009413  ,0.2967821616930369   , 34.4                   , 42.5
icc   ,772.7213114754098      ,0.16585365853658537  , 0.0                  ,0.30901916572717025 ,0.18100338218714768  , 82.2                   ,  4.581818181818182
icc   ,203.84                 ,0.22959183673469388  , 0.0                  ,0.25730699064549933 ,0.3397508054186236   , 19.2                   , 35.5
icc   ,218.66666666666666     ,0.23508771929824562  , 0.0                  ,0.2517913614346904  ,0.349465593851327    , 18.0                   , 36.0
icc   ,168.0                  ,0.19217491369390102  , 0.0                  ,0.3081393739794648  ,0.24974400132842553  , 24.4                   ,  6.428571428571429
icc   ,191.65217391304347     ,0.23498233215547704  , 0.0                  ,0.2530493783582382  ,0.34266776483507866  , 16.6                   , 35.0
icc   ,3493.714285714286      ,0.19776119402985073  , 0.0                  ,0.3008959602078883  ,0.2844753371807544   , 20.4                   ,  8.7
icc   ,156.57142857142858     ,0.19319562575941676  , 0.0                  ,0.30307776861775215 ,0.2517724649629019   , 32.6                   , 11.3
icc   ,219.63636363636363     ,0.22818791946308725  , 0.0                  ,0.27277658901178387 ,0.2716916307525391   , 32.6                   ,  9.2
icc   ,184.66666666666666     ,0.2345679012345679   , 0.0                  ,0.25127388535031847 ,0.34888535031847134  , 18.2                   , 34.5
icc   ,192.66666666666666     ,0.2329246935201401   , 0.0                  ,0.25402435744746243 ,0.3372008144761612   , 24.2                   , 38.0
icc   ,179.52                 ,0.23170731707317074  , 0.0                  ,0.25955832644783294 ,0.3296777585818373   , 24.2                   , 37.5
icc   ,177.80645161290323     ,0.18830409356725147  , 0.0                  ,0.29987834549878345 ,0.2723844282238443   , 24.6                   ,  5.6
icc   ,199.0857142857143      ,0.19217081850533807  , 0.0                  ,0.31180423227359344 ,0.23280012034901212  , 42.4                   ,  8.294117647058824
icc   ,200.0                  ,0.23623445825932504  , 0.0                  ,0.25021531394824265 ,0.3575441906246155   , 16.4                   , 32.0
icc   ,229.51724137931035     ,0.23156089193825044  , 0.0                  ,0.26178127801254963 ,0.3055448841080804   , 25.6                   ,102.5
icc   ,278.62068965517244     ,0.22022838499184338  , 0.0                  ,0.2682647633156016  ,0.299003434112181    , 30.0                   ,  9.1
icc   ,3091.8518518518517     ,0.19751552795031055  , 0.0                  ,0.30165368407610776 ,0.2845741284637977   , 21.6                   ,  9.0
icc   ,330.0740740740741      ,0.19578686493184635  , 0.0                  ,0.3054490603984665  ,0.2800263968323801   , 25.0                   , 39.0
icc   ,192.33333333333334     ,0.23581560283687944  , 0.0                  ,0.2513318963764285  ,0.3550368050754402   , 17.0                   , 23.0
icc   ,495.7241379310345      ,0.23103448275862068  , 0.0                  ,0.25817438692098094 ,0.31718772407858886  , 26.4                   , 41.0
icc   ,199.63636363636363     ,0.23716814159292035  , 0.0                  ,0.24975357318876293 ,0.35801708559224577  , 16.4                   , 32.0
icc   ,213.91304347826087     ,0.19924337957124844  , 0.0                  ,0.30172442001243416 ,0.29148260855338504  , 20.6                   , 13.0
icc   ,247.42857142857142     ,0.22959183673469388  , 0.0                  ,0.26244052976726245 ,0.29066478076379065  , 37.8                   , 45.5
icc   ,282.9767441860465      ,0.1888111888111888   , 0.0                  ,0.31716836610235644 ,0.2272283748841294   , 47.6                   , 33.375
icc   ,200.0                  ,0.23623445825932504  , 0.0                  ,0.2505122530940087  ,0.35726579788541923  , 16.4                   , 32.0
icc   ,174.66666666666666     ,0.225752508361204    , 0.0                  ,0.2572446171280557  ,0.30386919216448116  , 28.2                   ,  8.166666666666666
icc   ,184.66666666666666     ,0.23674911660777384  , 0.0                  ,0.2507984669434685  ,0.34980836793356757  , 18.8                   , 34.5
icc   ,199.33333333333334     ,0.23776223776223776  , 0.0                  ,0.25219482862297055 ,0.34964922830226497  , 18.0                   , 33.0
icc   ,201.1851851851852      ,0.2370242214532872   , 0.0                  ,0.25381479744597957 ,0.3221023772591176   , 26.0                   , 37.5
icc   ,192.64                 ,0.24156305506216696  , 0.0                  ,0.24673172528079543 ,0.3281900202540968   , 26.6                   , 36.0
icc   ,169.5483870967742      ,0.1952662721893491   , 0.0                  ,0.2998758920260627  ,0.2776295376977971   , 23.8                   ,  5.714285714285714
icc   ,194.15384615384616     ,0.22866894197952217  , 0.0                  ,0.2637813372935893  ,0.3119408790353948   , 29.2                   ,  8.0
icc   ,163.42857142857142     ,0.1938073394495413   , 0.0                  ,0.3071975248330891  ,0.24542691201215872  , 25.8                   ,  4.571428571428571
icc   ,204.6153846153846      ,0.23367697594501718  , 0.0                  ,0.2563020417474621  ,0.3333333333333333   , 24.4                   , 34.5
icc   ,199.65217391304347     ,0.24064171122994651  , 0.0                  ,0.25121087549350807 ,0.3548373967194432   , 17.2                   , 32.0
icc   ,231.76470588235293     ,0.183206106870229    , 0.0                  ,0.28501032826460265 ,0.22752046987382096  , 31.4                   ,  3.8529411764705883
icc   ,200.0                  ,0.23971377459749552  , 0.0                  ,0.2499691497675949  ,0.35868536876311136  , 17.0                   , 32.0
icc   ,190.33333333333334     ,0.23633156966490299  , 0.0                  ,0.2534235855700759  ,0.34181078331637843  , 19.4                   ,  7.1
icc   ,199.63636363636363     ,0.23674911660777384  , 0.0                  ,0.24988741965857453 ,0.3567363982478405   , 18.8                   , 32.5
icc   ,193.14285714285714     ,0.1957040572792363   , 0.0                  ,0.3107198866798199  ,0.23458289067637983  , 41.6                   ,  8.235294117647058
icc   ,200.0                  ,0.23885918003565063  , 0.0                  ,0.25001027495787265 ,0.35834943076733383  , 17.0                   , 32.0
icc   ,258.62068965517244     ,0.2192               , 0.0                  ,0.2780402340205863  ,0.283953321027438    , 30.2                   ,  4.0
icc   ,230.72                 ,0.2271186440677966   , 0.0                  ,0.2521895437335067  ,0.33487589398401346  , 20.2                   ,  7.5
icc   ,199.65217391304347     ,0.24014336917562723  , 0.0                  ,0.2503285151116951  ,0.3580814717477004   , 17.0                   , 32.0
icc   ,226.8108108108108      ,0.22380952380952382  , 0.0                  ,0.26114738545677774 ,0.25609688040627265  , 50.0                   ,109.5
icc   ,270.0571428571429      ,0.17805383022774326  , 0.0                  ,0.3187557622158977  ,0.19210726740690262  , 74.6                   ,  5.878787878787879
icc   ,169.6                  ,0.22959183673469388  , 0.0                  ,0.26977092991546225 ,0.30065448595582217  , 29.4                   , 10.1
icc   ,785.3333333333334      ,0.17193675889328064  , 0.0                  ,0.3090722900705454  ,0.18188196920276112  , 84.6                   ,  4.537037037037037
icc   ,166.4                  ,0.1829134720700986   , 0.0                  ,0.3041326883206634  ,0.25210780926053905  , 27.6                   ,  6.222222222222222
icc   ,785.3333333333334      ,0.17193675889328064  , 0.0                  ,0.3090722900705454  ,0.18188196920276112  , 84.6                   ,  4.537037037037037
icc   ,216.72727272727272     ,0.24057450628366248  , 0.0                  ,0.25021422450728364 ,0.3556534867588852   , 18.8                   , 32.0
icc   ,187.84                 ,0.19975031210986266  , 0.0                  ,0.3017730381511134  ,0.2887426663641373   , 18.8                   , 23.333333333333332
icc   ,228.0                  ,0.19523809523809524  , 0.0                  ,0.3050486099266587  ,0.259167661606686    , 24.0                   ,  5.076923076923077
icc   ,330.0740740740741      ,0.19899874843554444  , 0.0                  ,0.3052246801537783  ,0.2806138526501544   , 25.6                   , 39.0
icc   ,200.36363636363637     ,0.2392857142857143   , 0.0                  ,0.2490712457690085  ,0.3598613060348386   , 17.0                   , 32.0
icc   ,200.0                  ,0.23843416370106763  , 0.0                  ,0.24972234790835424 ,0.35864423511990456  , 17.0                   , 32.0
icc   ,179.52                 ,0.2338568935427574   , 0.0                  ,0.2591323341116216  ,0.3304210288468781   , 24.8                   , 37.5
icc   ,168.4102564102564      ,0.19605568445475638  , 0.0                  ,0.3081725944921396  ,0.2511985728620805   , 24.8                   ,  6.769230769230769
icc   ,189.03703703703704     ,0.2395104895104895   , 0.0                  ,0.2483688560243584  ,0.3239089459185153   , 27.0                   , 36.0
icc   ,181.93548387096774     ,0.2345890410958904   , 0.0                  ,0.2582613464966406  ,0.3044014808720691   , 30.2                   , 46.5
icc   ,275.6923076923077      ,0.23426573426573427  , 0.0                  ,0.2541498603785293  ,0.33993949736270557  , 29.6                   , 41.5
icc   ,229.51724137931035     ,0.23116438356164384  , 0.0                  ,0.26206518585383154 ,0.3076823882136755   , 26.2                   ,101.5
icc   ,263.56756756756755     ,0.22295081967213115  , 0.0                  ,0.27427220333973695 ,0.26948426185902175  , 32.2                   , 42.5
icc   ,208.34782608695653     ,0.2375886524822695   , 0.0                  ,0.2504684821179379  ,0.3481121167417567   , 20.2                   , 35.0
icc   ,389.0                  ,0.363013698630137    , 0.0                  ,0.1515052711661776  ,0.45071187914357136  , 15.666666666666666     , 10.4
icc   ,166.6206896551724      ,0.22635135135135134  , 0.0                  ,0.2619693199123426  ,0.325632358949597    , 22.0                   ,  7.6
icc   ,280.8                  ,0.22077922077922077  , 0.0                  ,0.27797582576728125 ,0.2557511279451902   , 41.0                   , 44.5
icc   ,176.56140350877192     ,0.17905759162303664  , 0.0                  ,0.3115802249723661  ,0.20446910422852685  , 43.2                   ,  4.214285714285714
icc   ,179.84                 ,0.19974874371859297  , 0.0                  ,0.2991547824951865  ,0.29044153640309367  , 20.4                   ,  7.2
icc   ,866.24                 ,0.2328767123287671   , 0.0                  ,0.25777343309395795 ,0.3305635973982028   , 21.4                   , 20.0
icc   ,1017.1034482758621     ,0.23426573426573427  , 0.0                  ,0.26466485573746423 ,0.32240657807796785  , 21.8                   ,  5.846153846153846
icc   ,230.06896551724137     ,0.23037542662116042  , 0.0                  ,0.2619047619047619  ,0.30739738385205234  , 26.2                   ,101.5
icc   ,192.33333333333334     ,0.2306368330464716   , 0.0                  ,0.2523202768601542  ,0.3437155891143621   , 21.4                   , 16.75
icc   ,162.41860465116278     ,0.19473081328751432  , 0.0                  ,0.30728412928123494 ,0.24253631344803558  , 26.0                   ,  4.761904761904762
icc   ,198.9090909090909      ,0.23633156966490299  , 0.0                  ,0.2501831800048848  ,0.35516567613775135  , 18.6                   , 34.5
icc   ,200.0                  ,0.23843416370106763  , 0.0                  ,0.24993849938499385 ,0.35764657646576464  , 17.8                   , 33.0
icc   ,200.82051282051282     ,0.22660098522167488  , 0.0                  ,0.28335595379885326 ,0.25017311580755064  , 67.4                   , 12.2
icc   ,200.0                  ,0.18840579710144928  , 0.0                  ,0.3038803880388039  ,0.23112311231123112  , 40.8                   ,  5.411764705882353
icc   ,273.6842105263158      ,0.19075829383886256  , 0.0                  ,0.3154452630218431  ,0.23523329455861444  , 48.8                   , 86.0
icc   ,201.92                 ,0.20125786163522014  , 0.0                  ,0.29614572989076465 ,0.27898460774577954  , 22.2                   , 53.0
icc   ,160.9090909090909      ,0.19545454545454546  , 0.0                  ,0.30908053162286303 ,0.24545429837197294  , 24.4                   ,  6.846153846153846
icc   ,513.1428571428571      ,0.23356401384083045  , 0.0                  ,0.25739431539460395 ,0.31842446977348143  , 26.8                   , 41.0
icc   ,3493.714285714286      ,0.19950124688279303  , 0.0                  ,0.30115163147792706 ,0.28525271912987843  , 20.2                   ,  8.6
icc   ,819.8260869565217      ,0.19664268585131894  , 0.0                  ,0.32000736919675754 ,0.21294675755342668  , 49.0                   ,  3.3508771929824563
icc   ,199.27272727272728     ,0.24057450628366248  , 0.0                  ,0.24957876135289525 ,0.35823778407923396  , 17.2                   , 32.0
icc   ,200.0                  ,0.23843416370106763  , 0.0                  ,0.24967072769180113 ,0.35870102074415544  , 17.0                   , 32.0
icc   ,190.15384615384616     ,0.2375886524822695   , 0.0                  ,0.2540029112081514  ,0.33597640389182565  , 22.8                   , 49.5
icc   ,182.15384615384616     ,0.23467600700525393  , 0.0                  ,0.25630549226054844 ,0.34305020821874754  , 18.6                   , 40.0
icc   ,185.66666666666666     ,0.23426573426573427  , 0.0                  ,0.25195674977810056 ,0.35245703219559427  , 18.8                   , 34.5
icc   ,203.84                 ,0.23620689655172414  , 0.0                  ,0.2570169967254015  ,0.3409090909090909   , 19.4                   , 35.0
icc   ,3091.259259259259      ,0.2002503128911139   , 0.0                  ,0.300751155624037   ,0.2861774524910118   , 21.2                   ,  8.6
icc   ,200.2962962962963      ,0.23529411764705882  , 0.0                  ,0.2528002373711149  ,0.3300200281878199   , 26.0                   , 37.5
icc   ,194.7826086956522      ,0.23851590106007067  , 0.0                  ,0.2550123109391488  ,0.34091530855512564  , 27.4                   , 33.5
icc   ,199.30434782608697     ,0.2402135231316726   , 0.0                  ,0.25142810841469837 ,0.35327958513956975  , 18.6                   , 33.5
icc   ,192.66666666666666     ,0.23801065719360567  , 0.0                  ,0.2541220990848361  ,0.33880372243889256  , 23.4                   , 38.0
icc   ,193.33333333333334     ,0.23843416370106763  , 0.0                  ,0.2512053806571857  ,0.35359183177342896  , 18.8                   , 34.5
icc   ,218.66666666666666     ,0.2393617021276596   , 0.0                  ,0.2514662167590584  ,0.3505262312203744   , 18.6                   , 36.0
icc   ,199.63636363636363     ,0.24236983842010773  , 0.0                  ,0.2493920784733957  ,0.3591888884309442   , 17.0                   , 32.0
icc   ,189.33333333333334     ,0.23801065719360567  , 0.0                  ,0.26176892925059186 ,0.3389994954787131   , 27.4                   , 33.0
icc   ,187.07692307692307     ,0.2356020942408377   , 0.0                  ,0.2562067028646321  ,0.32810335143231606  , 19.6                   ,  8.5
icc   ,171.2                  ,0.23909249563699825  , 0.0                  ,0.25924552472777534 ,0.30003708323500655  , 22.2                   ,  7.6
icc   ,236.52173913043478     ,0.16927592954990214  , 0.0                  ,0.3166923385310067  ,0.1967379148819446   , 30.4                   ,  4.714285714285714
icc   ,178.58064516129033     ,0.2367066895368782   , 0.0                  ,0.2538360706299638  ,0.3370344668054592   , 20.2                   , 33.5
icc   ,284.09302325581393     ,0.18677494199535963  , 0.0                  ,0.3179931640625     ,0.227099609375       , 47.6                   , 33.25
icc   ,187.52941176470588     ,0.23076923076923078  , 0.0                  ,0.2786839407214093  ,0.27781402429552304  , 48.2                   , 14.9
icc   ,496.9230769230769      ,0.23601398601398602  , 0.0                  ,0.2540637450199203  ,0.3478884462151394   , 18.8                   , 33.5
icc   ,205.24137931034483     ,0.22959183673469388  , 0.0                  ,0.26052278820375335 ,0.31012064343163537  , 26.2                   , 86.0
icc   ,221.12                 ,0.23859649122807017  , 0.0                  ,0.2512297962052003  ,0.3422347153900211   , 18.4                   , 34.0
icc   ,220.0                  ,0.23183391003460208  , 0.0                  ,0.2567815249266862  ,0.32379032258064516  , 31.2                   , 50.5
icc   ,177.80645161290323     ,0.19316843345111898  , 0.0                  ,0.29972202706417816 ,0.27345205730518984  , 26.2                   ,  5.857142857142857
icc   ,191.65217391304347     ,0.23716814159292035  , 0.0                  ,0.2525860373647984  ,0.34344149459193707  , 17.2                   , 35.0
icc   ,192.33333333333334     ,0.23801065719360567  , 0.0                  ,0.2505713352921972  ,0.3561051256937643   , 17.4                   , 23.0
icc   ,199.27272727272728     ,0.2392857142857143   , 0.0                  ,0.2501931129812579  ,0.35492133186974023  , 20.0                   , 32.0
icc   ,195.33333333333334     ,0.2393617021276596   , 0.0                  ,0.25526589395047944 ,0.33636258616042203  , 18.2                   , 17.5
icc   ,176.92307692307693     ,0.2356020942408377   , 0.0                  ,0.25555851164912013 ,0.3325605260157349   , 19.0                   ,  7.9
icc   ,156.57142857142858     ,0.19413919413919414  , 0.0                  ,0.3029243308734442  ,0.2520927414913537   , 33.2                   , 11.3
icc   ,512.5454545454545      ,0.1956271576524741   , 0.0                  ,0.30686483823287897 ,0.24776920129194724  , 23.4                   ,  6.769230769230769
icc   ,196.8695652173913      ,0.23843416370106763  , 0.0                  ,0.2509302701828183  ,0.3527341854068921   , 19.4                   , 32.5
icc   ,191.66666666666666     ,0.23316062176165803  , 0.0                  ,0.25253000706048484 ,0.3430218875029419   , 21.2                   , 16.75
icc   ,213.91304347826087     ,0.20101137800252844  , 0.0                  ,0.30144309609708103 ,0.2920957691046245   , 21.2                   , 13.0
icc   ,1383.6097560975609     ,0.2237871674491393   , 0.0                  ,0.2705456936226167  ,0.2679158448389218   , 29.0                   ,  4.4
icc   ,151.55555555555554     ,0.221875             , 0.0                  ,0.2660343725826523  ,0.30081054720344397  , 26.2                   ,  3.515151515151515
icc   ,1143.448275862069      ,0.2                  , 0.0                  ,0.30038813848781243 ,0.2793976090669151   , 24.4                   ,  5.105263157894737
icc   ,256.13793103448273     ,0.18840579710144928  , 0.0                  ,0.28877379256765506 ,0.23604816781043636  , 29.6                   ,  5.115384615384615
icc   ,205.24137931034483     ,0.23037542662116042  , 0.0                  ,0.26052278820375335 ,0.31025469168900804  , 26.2                   , 86.0
icc   ,5428.8                 ,0.23426573426573427  , 0.0                  ,0.2508629686120254  ,0.35060608493216666  , 17.6                   , 38.5
icc   ,785.3333333333334      ,0.17193675889328064  , 0.0                  ,0.3090722900705454  ,0.18188196920276112  , 84.6                   ,  4.537037037037037
icc   ,200.36363636363637     ,0.2392857142857143   , 0.0                  ,0.24918465920819055 ,0.360071006894274    , 17.0                   , 32.0
icc   ,184.32                 ,0.23591549295774647  , 0.0                  ,0.2514228855721393  ,0.3475820895522388   , 18.0                   ,  7.0
icc   ,185.6                  ,0.24113475177304963  , 0.0                  ,0.2504064379775646  ,0.3548609982116729   , 17.4                   , 32.0
icc   ,178.85714285714286     ,0.22607260726072606  , 0.0                  ,0.25452333890831685 ,0.33609548426334196  , 19.6                   , 15.666666666666666
icc   ,180.0                  ,0.234375             , 0.0                  ,0.2637987895480738  ,0.3209872069003008   , 31.8                   , 10.8
icc   ,185.6                  ,0.5873015873015873   , 0.0                  ,0.3005263997447759  ,0.023448715903652894 ,138.0                   , 10.0
icc   ,177.33333333333334     ,0.5094339622641509   , 0.0                  ,0.27885966673358764 ,0.024894599478016463 , 93.0                   , 14.0
icc   ,213.33333333333334     ,0.4583333333333333   , 0.0                  ,0.2934220251293422  ,0.023158413402315843 , 79.0                   , 13.0
icc   ,176.3404255319149      ,0.7191011235955056   , 0.007692307692307693 ,0.2958113477949319  ,0.026447788417692658 ,310.0                   ,  2.56
icc   ,177.0909090909091      ,0.5967741935483871   , 0.0                  ,0.30011094674556216 ,0.035318047337278106 , 93.0                   ,  7.666666666666667
icc   ,173.62962962962962     ,0.6231884057971014   , 0.0                  ,0.2976529160739687  ,0.020625889046941678 ,105.0                   , 14.5
icc   ,193.33333333333334     ,0.46938775510204084  , 0.0                  ,0.299321503131524   ,0.02348643006263048  , 75.0                   , 13.0
icc   ,192.0                  ,0.49019607843137253  , 0.0                  ,0.2940613026819923  ,0.02442528735632184  , 91.0                   , 13.0
icc   ,353.09090909090907     ,0.6119402985074627   , 0.0                  ,0.30272727272727273 ,0.02218181818181818  ,125.0                   , 14.0
icc   ,183.33333333333334     ,0.59375              , 0.0                  ,0.30189295039164493 ,0.01974543080939948  ,137.0                   , 20.5
icc   ,242.08695652173913     ,0.5535714285714286   , 0.0                  ,0.2980982720339801  ,0.08649483540882325  ,127.0                   , 79.0
